name	pronounciation	frequency	similarWords	meaningShort	meaningLong	meaningOther	soundUrl	exampleSoundUrl
decent	3818	3406	0	0	0	0	0	
gym	4385	3407	0	0	0	0	0	
oral	4976	3408	0	0	0	0	0	
clerk	3584	3409	0	0	0	0	0	
Israeli	2340	1857	0	0	0	0	0	
envelope	4081	3410	0	0	0	0	0	
reporting	1341	3411	0	0	0	0	0	
destination	3867	3412	0	0	0	0	0	
fist	4197	3413	0	0	0	0	0	
endorse	4067	3414	0	0	0	0	0	
exploration	0	3415	0	0	0	0	0	
generous	2204	3416	0	0	0	0	0	
bath	1741	3417	0	0	0	0	0	
thereby	5816	3418	0	0	0	0	0	
overall	1217	1734	0	0	0	0	0	
indicator	4524	3419	0	0	0	0	0	
sunlight	5724	3420	0	0	0	0	0	
feedback	4180	3421	0	0	0	0	0	
spectrum	5622	3422	0	0	0	0	0	
purple	1298	3423	0	0	0	0	0	
laser	4671	3424	0	0	0	0	0	
bold	3394	3425	0	0	0	0	0	
reluctant	2741	3426	0	0	0	0	0	
starting	0	3427	0	0	0	0	0	
expertise	4141	3428	0	0	0	0	0	
practically	5161	3429	0	0	0	0	0	
program	1282	177	0	0	0	0	0	
picture	1243	514	0	0	0	0	0	
eating	0	3430	0	0	0	0	0	
age	15	354	0	0	0	0	0	
volunteer	3085	2032	0	0	0	0	0	
hint	2255	3431	0	0	0	0	0	
sharply	0	3432	0	0	0	0	0	
parade	5031	3433	0	0	0	0	0	
advocate	1645	2327	0	0	0	0	0	
realm	5293	3434	0	0	0	0	0	
strip	2921	2441	0	0	0	0	0	
cancel	1816	3435	0	0	0	0	0	
blend	3377	3436	0	0	0	0	0	
therapist	5814	3437	0	0	0	0	0	
peel	5069	3438	0	0	0	0	0	
pizza	5121	3439	0	0	0	0	0	
recipient	5301	3440	0	0	0	0	0	
hesitate	4442	3441	0	0	0	0	0	
flip	4207	3442	0	0	0	0	0	
accounting	3151	3443	0	0	0	0	0	
debate	833	976	0	0	0	0	0	
bias	3356	3444	0	0	0	0	0	
huh	4477	3445	0	0	0	0	0	
metaphor	4821	3446	0	0	0	0	0	
candle	3482	3447	0	0	0	0	0	
handle	1033	1117	0	0	0	0	0	
worry	1606	876	0	0	0	0	0	
judicial	4640	3448	0	0	0	0	0	
entity	4079	3449	0	0	0	0	0	
suffering	5719	3450	0	0	0	0	0	
feel	180	124	0	0	0	0	0	
lamp	4667	3451	0	0	0	0	0	
garbage	8653	3452	0	0	0	0	0	
servant	2827	3453	0	0	0	0	0	
addition	623	1828	0	0	0	0	0	
regulatory	0	3454	0	0	0	0	0	
diplomatic	2032	3455	0	0	0	0	0	
elegant	2074	3456	0	0	0	0	0	
inside	1075	871	0	0	0	0	0	
reception	5299	3457	0	0	0	0	0	
vanish	5976	3458	0	0	0	0	0	
automatically	0	3459	0	0	0	0	0	
chin	3555	3460	0	0	0	0	0	
trail	3012	1483	0	0	0	0	0	
necessity	4908	3461	0	0	0	0	0	
confess	3670	3462	0	0	0	0	0	
racism	5269	3463	0	0	0	0	0	
starter	5657	3464	0	0	0	0	0	
banking	1730	3465	0	0	0	0	0	
casual	3507	3466	0	0	0	0	0	
gravity	4359	3467	0	0	0	0	0	
enroll	0	3468	0	0	0	0	0	
diminish	3906	3469	0	0	0	0	0	
prevention	0	3470	0	0	0	0	0	
Arab	0	1963	0	0	0	0	0	
value	565	457	0	0	0	0	0	
minimize	4836	3471	0	0	0	0	0	
chop	1855	3472	0	0	0	0	0	
performer	5084	3473	0	0	0	0	0	
intent	4586	3474	0	0	0	0	0	
isolate	9458	3475	0	0	0	0	0	
inventory	4607	3476	0	0	0	0	0	
productive	5208	3477	0	0	0	0	0	
assembly	1701	3478	0	0	0	0	0	
civic	3572	3479	0	0	0	0	0	
silk	5548	3480	0	0	0	0	0	
magnitude	9784	3481	0	0	0	0	0	
steep	5667	3482	0	0	0	0	0	
hostage	1044	3483	0	0	0	0	0	
collector	3614	3484	0	0	0	0	0	
popularity	0	3485	0	0	0	0	0	
kiss	2365	2051	0	0	0	0	0	
alien	3198	3486	0	0	0	0	0	
dynamic	4021	3487	0	0	0	0	0	
scary	11581	3488	0	0	0	0	0	
equation	4091	3489	0	0	0	0	0	
angel	3221	3490	0	0	0	0	0	
switch	2956	2309	0	0	0	0	0	
offering	2532	3491	0	0	0	0	0	
rage	2702	3492	0	0	0	0	0	
photography	5099	3493	0	0	0	0	0	
toilet	5844	3494	0	0	0	0	0	
disappointed	2035	3495	0	0	0	0	0	
precious	5170	3496	0	0	0	0	0	
prohibit	5213	3497	0	0	0	0	0	
representative	1343	1764	0	0	0	0	0	
content	0	1559	0	0	0	0	0	
realistic	5292	3498	0	0	0	0	0	
Russian	2797	1406	0	0	0	0	0	
hidden	4445	3499	0	0	0	0	0	
command	1888	2115	0	0	0	0	0	
tender	0	3500	0	0	0	0	0	
wake	3088	1587	0	0	0	0	0	
gathering	4293	3501	0	0	0	0	0	
outstanding	2554	3502	0	0	0	0	0	
stumble	5697	3503	0	0	0	0	0	
lonely	4744	3504	0	0	0	0	0	
automobile	3296	3505	0	0	0	0	0	
artificial	3259	3506	0	0	0	0	0	
dawn	3811	3507	0	0	0	0	0	
abstract	3134	3508	0	0	0	0	0	
descend	3862	3509	0	0	0	0	0	
silly	5549	3510	0	0	0	0	0	
tide	2991	3511	0	0	0	0	0	
shared	0	3512	0	0	0	0	0	
hopefully	4463	3513	0	0	0	0	0	
readily	5291	3514	0	0	0	0	0	
cooperate	0	3515	0	0	0	0	0	
revolutionary	2772	3516	0	0	0	0	0	
romance	5416	3517	0	0	0	0	0	
hardware	4405	3518	0	0	0	0	0	
pillow	5110	3519	0	0	0	0	0	
kit	4655	3520	0	0	0	0	0	
cook	799	1281	0	0	0	0	0	
spread	1456	1237	0	0	0	0	0	
continent	1937	3521	0	0	0	0	0	
seal	0	3522	0	0	0	0	0	
circuit	1858	3523	0	0	0	0	0	
sink	2854	2487	0	0	0	0	0	
ruling	2792	3524	0	0	0	0	0	
shortage	2842	3525	0	0	0	0	0	
annually	0	3526	0	0	0	0	0	
lately	4674	3527	0	0	0	0	0	
scan	5456	3528	0	0	0	0	0	
fool	2174	3529	0	0	0	0	0	
deadline	1995	3530	0	0	0	0	0	
rear	2716	3531	0	0	0	0	0	
processing	0	3532	0	0	0	0	0	
ranch	11107	3533	0	0	0	0	0	
coastal	3601	3534	0	0	0	0	0	
undertake	5929	3535	0	0	0	0	0	
softly	0	3536	0	0	0	0	0	
burning	3460	3537	0	0	0	0	0	
verbal	5985	3538	0	0	0	0	0	
tribal	5880	3539	0	0	0	0	0	
ridiculous	5397	3540	0	0	0	0	0	
automatic	1719	3541	0	0	0	0	0	
diamond	3891	3542	0	0	0	0	0	
credibility	3765	3543	0	0	0	0	0	
import	1059	3544	0	0	0	0	0	
sexually	0	3545	0	0	0	0	0	
spring	1457	817	0	0	0	0	0	
way	576	80	0	0	0	0	0	
divine	3972	3546	0	0	0	0	0	
sentiment	5495	3547	0	0	0	0	0	
cart	3500	3548	0	0	0	0	0	
oversee	5009	3549	0	0	0	0	0	
elder	4039	3550	0	0	0	0	0	
pro	5202	3551	0	0	0	0	0	
inspiration	4568	3552	0	0	0	0	0	
Dutch	2055	3553	0	0	0	0	0	
quantity	2699	3554	0	0	0	0	0	
trailer	5863	3555	0	0	0	0	0	
mate	2438	3556	0	0	0	0	0	
Greek	2226	3557	0	0	0	0	0	
genius	4303	3558	0	0	0	0	0	
monument	4866	3559	0	0	0	0	0	
bid	0	3560	0	0	0	0	0	
quest	5264	3561	0	0	0	0	0	
sacrifice	2799	3562	0	0	0	0	0	
invitation	2332	3563	0	0	0	0	0	
accuracy	3153	3564	0	0	0	0	0	
juror	9518	3565	0	0	0	0	0	
officially	0	3566	0	0	0	0	0	
broker	1797	3567	0	0	0	0	0	
treasure	5877	3568	0	0	0	0	0	
loyalty	4754	3569	0	0	0	0	0	
credit	812	1014	0	0	0	0	0	
shock	1412	2046	0	0	0	0	0	
talented	5772	3570	0	0	0	0	0	
gasoline	4291	3571	0	0	0	0	0	
stiff	5674	3572	0	0	0	0	0	
output	2553	3573	0	0	0	0	0	
nominee	4929	3574	0	0	0	0	0	
extended	8288	3575	0	0	0	0	0	
please	1247	1055	0	0	0	0	0	
diabetes	3886	3576	0	0	0	0	0	
slap	5569	3577	0	0	0	0	0	
toxic	5861	3578	0	0	0	0	0	
alleged	645	3579	0	0	0	0	0	
jaw	4627	3580	0	0	0	0	0	
grief	4365	3581	0	0	0	0	0	
mysterious	4895	3582	0	0	0	0	0	
rocket	2780	3583	0	0	0	0	0	
donate	3986	3584	0	0	0	0	0	
inmate	4553	3585	0	0	0	0	0	
tackle	2961	3586	0	0	0	0	0	
dynamics	0	3587	0	0	0	0	0	
bow	0	3588	0	0	0	0	0	
ours	4988	3589	0	0	0	0	0	
senior	1393	984	0	0	0	0	0	
dignity	3901	3590	0	0	0	0	0	
carpet	3497	3591	0	0	0	0	0	
parental	10509	3592	0	0	0	0	0	
bubble	3441	3593	0	0	0	0	0	
heat	1038	909	0	0	0	0	0	
buddy	6869	3594	0	0	0	0	0	
barn	3324	3595	0	0	0	0	0	
sword	5758	3596	0	0	0	0	0	
seventh	1402	3597	0	0	0	0	0	
glory	4325	3598	0	0	0	0	0	
tightly	0	3599	0	0	0	0	0	
protective	5232	3600	0	0	0	0	0	
tuck	5897	3601	0	0	0	0	0	
drum	2052	3602	0	0	0	0	0	
faint	4156	3603	0	0	0	0	0	
post	0	1918	0	0	0	0	0	
queen	1303	3604	0	0	0	0	0	
dilemma	3902	3605	0	0	0	0	0	
input	4560	3606	0	0	0	0	0	
specialize	2886	3607	0	0	0	0	0	
northeast	0	3608	0	0	0	0	0	
shallow	5512	3609	0	0	0	0	0	
liability	4699	3610	0	0	0	0	0	
sail	2800	3611	0	0	0	0	0	
merchant	2450	3612	0	0	0	0	0	
stadium	2900	3613	0	0	0	0	0	
improved	0	3614	0	0	0	0	0	
bloody	1773	3615	0	0	0	0	0	
associated	1708	3616	0	0	0	0	0	
withdrawal	3111	3617	0	0	0	0	0	
refrigerator	11234	3618	0	0	0	0	0	
nest	4914	3619	0	0	0	0	0	
near	340	644	0	0	0	0	0	
thoroughly	0	3620	0	0	0	0	0	
lane	2376	3621	0	0	0	0	0	
ancestor	3219	3622	0	0	0	0	0	
condemn	1916	3623	0	0	0	0	0	
steam	2906	3624	0	0	0	0	0	
accent	3138	3625	0	0	0	0	0	
escape	923	1817	0	0	0	0	0	
optimistic	2543	3626	0	0	0	0	0	
unite	5939	3627	0	0	0	0	0	
cage	3470	3628	0	0	0	0	0	
equip	4092	3629	0	0	0	0	0	
shrimp	11774	3630	0	0	0	0	0	
homeland	4457	3631	0	0	0	0	0	
exchange	939	1361	0	0	0	0	0	
rack	5271	3632	0	0	0	0	0	
costume	3746	3633	0	0	0	0	0	
wolf	13079	3634	0	0	0	0	0	
courtroom	7469	3635	0	0	0	0	0	
statute	12067	3636	0	0	0	0	0	
cartoon	3502	3637	0	0	0	0	0	
besides	1765	2660	0	0	0	0	0	
productivity	5209	3638	0	0	0	0	0	
grin	4368	3639	0	0	0	0	0	
symbolic	5759	3640	0	0	0	0	0	
bug	3445	3641	0	0	0	0	0	
bless	3378	3642	0	0	0	0	0	
aunt	680	3643	0	0	0	0	0	
agriculture	1653	3644	0	0	0	0	0	
rock	1365	794	0	0	0	0	0	
hostile	4471	3645	0	0	0	0	0	
root	2785	1561	0	0	0	0	0	
conceive	3662	3646	0	0	0	0	0	
combined	3620	3647	0	0	0	0	0	
instantly	0	3648	0	0	0	0	0	
bankruptcy	3320	3649	0	0	0	0	0	
vaccine	5970	3650	0	0	0	0	0	
bonus	3398	3651	0	0	0	0	0	
collaboration	3611	3652	0	0	0	0	0	
mixed	2469	3653	0	0	0	0	0	
opposed	2540	3654	0	0	0	0	0	
orbit	4977	3655	0	0	0	0	0	
grasp	4356	3656	0	0	0	0	0	
patience	5055	3657	0	0	0	0	0	
spite	2894	3658	0	0	0	0	0	
tropical	5890	3659	0	0	0	0	0	
voting	0	3660	0	0	0	0	0	
patrol	5058	3661	0	0	0	0	0	
willingness	0	3662	0	0	0	0	0	
position	400	468	0	0	0	0	0	
revelation	5386	3663	0	0	0	0	0	
calm	1815	3664	0	0	0	0	0	
jewelry	0	3665	0	0	0	0	0	
Cuban	1979	3666	0	0	0	0	0	
haul	4415	3667	0	0	0	0	0	
concede	1906	3668	0	0	0	0	0	
trace	3007	2667	0	0	0	0	0	
wagon	6026	3669	0	0	0	0	0	
afterward	0	3670	0	0	0	0	0	
spectacular	2889	3671	0	0	0	0	0	
ruin	2791	3672	0	0	0	0	0	
sheer	5516	3673	0	0	0	0	0	
prior	2666	2524	0	0	0	0	0	
immune	2286	3674	0	0	0	0	0	
reliability	0	3675	0	0	0	0	0	
ass	3266	3676	0	0	0	0	0	
alongside	1664	3677	0	0	0	0	0	
bush	3461	3678	0	0	0	0	0	
exotic	4135	3679	0	0	0	0	0	
fascinating	4166	3680	0	0	0	0	0	
secure	1390	2210	0	0	0	0	0	
clip	3592	3681	0	0	0	0	0	
thigh	5819	3682	0	0	0	0	0	
bull	3449	3683	0	0	0	0	0	
drawer	3999	3684	0	0	0	0	0	
regard	1327	1856	0	0	0	0	0	
sheep	5515	3685	0	0	0	0	0	
discourage	3930	3686	0	0	0	0	0	
coordinator	0	3687	0	0	0	0	0	
ideological	4499	3688	0	0	0	0	0	
runner	2794	3689	0	0	0	0	0	
secular	11657	3690	0	0	0	0	0	
intimate	4599	3691	0	0	0	0	0	
empire	2082	3692	0	0	0	0	0	
cab	3466	3693	0	0	0	0	0	
divorce	2044	2628	0	0	0	0	0	
exam	4119	3694	0	0	0	0	0	
documentary	3979	3695	0	0	0	0	0	
neutral	4915	3696	0	0	0	0	0	
biology	3365	3697	0	0	0	0	0	
flexible	2169	3698	0	0	0	0	0	
progressive	5212	3699	0	0	0	0	0	
web	13007	3700	0	0	0	0	0	
conspiracy	3696	3701	0	0	0	0	0	
catch	740	535	0	0	0	0	0	
casualty	1826	3702	0	0	0	0	0	
republic	1344	3703	0	0	0	0	0	
execution	0	3704	0	0	0	0	0	
terrific	5800	3705	0	0	0	0	0	
whale	6052	3706	0	0	0	0	0	
functional	8610	3707	0	0	0	0	0	
star	497	493	0	0	0	0	0	
draft	2046	2328	0	0	0	0	0	
instinct	4572	3708	0	0	0	0	0	
teammate	0	3709	0	0	0	0	0	
aluminum	0	3710	0	0	0	0	0	
whoever	6063	3711	0	0	0	0	0	
ministry	1157	3712	0	0	0	0	0	
verdict	3069	3713	0	0	0	0	0	
instruct	4575	3714	0	0	0	0	0	
skull	5567	3715	0	0	0	0	0	
cooperative	0	3716	0	0	0	0	0	
manipulate	4780	3717	0	0	0	0	0	
bee	3344	3718	0	0	0	0	0	
practitioner	5163	3719	0	0	0	0	0	
loop	4746	3720	0	0	0	0	0	
edit	2064	3721	0	0	0	0	0	
whip	3102	3722	0	0	0	0	0	
puzzle	5255	3723	0	0	0	0	0	
mushroom	4892	3724	0	0	0	0	0	
subsidy	2925	3725	0	0	0	0	0	
boil	1774	3726	0	0	0	0	0	
tragic	5862	3727	0	0	0	0	0	
mathematics	4799	3728	0	0	0	0	0	
mechanic	4806	3729	0	0	0	0	0	
jar	4626	3730	0	0	0	0	0	
respect	1352	1399	0	0	0	0	0	
earthquake	4024	3731	0	0	0	0	0	
pork	5144	3732	0	0	0	0	0	
creativity	0	3733	0	0	0	0	0	
safely	5435	3734	0	0	0	0	0	
underlying	5926	3735	0	0	0	0	0	
dessert	3866	3736	0	0	0	0	0	
sympathy	2958	3737	0	0	0	0	0	
fisherman	4195	3738	0	0	0	0	0	
incredibly	0	3739	0	0	0	0	0	
isolation	4620	3740	0	0	0	0	0	
sock	5594	3741	0	0	0	0	0	
jump	1098	1216	0	0	0	0	0	
eleven	160	3742	0	0	0	0	0	
sexy	5510	3743	0	0	0	0	0	
entrepreneur	4080	3744	0	0	0	0	0	
syndrome	5763	3745	0	0	0	0	0	
bureau	3456	3746	0	0	0	0	0	
seat	1386	811	0	0	0	0	0	
workplace	6083	3747	0	0	0	0	0	
ambition	1670	3748	0	0	0	0	0	
touchdown	12477	3749	0	0	0	0	0	
utilize	5966	3750	0	0	0	0	0	
breeze	3423	3751	0	0	0	0	0	
costly	3745	3752	0	0	0	0	0	
ambitious	3209	3753	0	0	0	0	0	
Christianity	3563	3754	0	0	0	0	0	
presumably	2659	3755	0	0	0	0	0	
influential	4540	3756	0	0	0	0	0	
translation	5867	3757	0	0	0	0	0	
uncertain	5915	3758	0	0	0	0	0	
dissolve	3950	3759	0	0	0	0	0	
object	1199	1040	0	0	0	0	0	
statistical	5663	3760	0	0	0	0	0	
gut	4384	3761	0	0	0	0	0	
metropolitan	4823	3762	0	0	0	0	0	
rolling	11455	3763	0	0	0	0	0	
aesthetic	3181	3764	0	0	0	0	0	
spell	2891	3765	0	0	0	0	0	
insert	4564	3766	0	0	0	0	0	
booth	6781	3767	0	0	0	0	0	
helmet	4429	3768	0	0	0	0	0	
waist	6027	3769	0	0	0	0	0	
expected	0	3770	0	0	0	0	0	
lion	4723	3771	0	0	0	0	0	
accomplishment	6137	3772	0	0	0	0	0	
royal	1368	3773	0	0	0	0	0	
panic	2571	3774	0	0	0	0	0	
cast	739	1818	0	0	0	0	0	
crush	3781	3775	0	0	0	0	0	
actively	0	3776	0	0	0	0	0	
cliff	3586	3777	0	0	0	0	0	
minimal	4835	3778	0	0	0	0	0	
cord	3734	3779	0	0	0	0	0	
fortunately	4240	3780	0	0	0	0	0	
cocaine	3602	3781	0	0	0	0	0	
illusion	4503	3782	0	0	0	0	0	
anonymous	3224	3783	0	0	0	0	0	
tolerate	5847	3784	0	0	0	0	0	
appreciation	3239	3785	0	0	0	0	0	
commissioner	1892	3786	0	0	0	0	0	
flexibility	0	3787	0	0	0	0	0	
instructional	0	3788	0	0	0	0	0	
scramble	5474	3789	0	0	0	0	0	
casino	3504	3790	0	0	0	0	0	
tumor	0	3791	0	0	0	0	0	
decorate	2001	3792	0	0	0	0	0	
sort	489	767	0	0	0	0	0	
charge	93	835	0	0	0	0	0	
pulse	5247	3793	0	0	0	0	0	
equivalent	2104	3794	0	0	0	0	0	
fixed	2163	3795	0	0	0	0	0	
experienced	4139	3796	0	0	0	0	0	
donation	3987	3797	0	0	0	0	0	
diary	2029	3798	0	0	0	0	0	
sibling	11783	3799	0	0	0	0	0	
irony	4612	3800	0	0	0	0	0	
spoon	5638	3801	0	0	0	0	0	
midst	4827	3802	0	0	0	0	0	
alley	6266	3803	0	0	0	0	0	
interact	4588	3804	0	0	0	0	0	
soap	5588	3805	0	0	0	0	0	
cute	7581	3806	0	0	0	0	0	
rival	1363	3807	0	0	0	0	0	
punch	2693	3808	0	0	0	0	0	
pin	2610	3809	0	0	0	0	0	
hockey	4454	3810	0	0	0	0	0	
passing	5045	3811	0	0	0	0	0	
persist	5086	3812	0	0	0	0	0	
supplier	5737	3813	0	0	0	0	0	
known	0	3814	0	0	0	0	0	
momentum	4859	3815	0	0	0	0	0	
purse	5252	3816	0	0	0	0	0	
shed	2833	3817	0	0	0	0	0	
liquid	4725	3818	0	0	0	0	0	
icon	9109	3819	0	0	0	0	0	
elephant	4044	3820	0	0	0	0	0	
consequently	3691	3821	0	0	0	0	0	
legislature	4688	3822	0	0	0	0	0	
associate	1707	1223	0	0	0	0	0	
franchise	4254	3823	0	0	0	0	0	
correctly	0	3824	0	0	0	0	0	
mentally	0	3825	0	0	0	0	0	
foster	4243	3826	0	0	0	0	0	
bicycle	3358	3827	0	0	0	0	0	
encouraging	4062	3828	0	0	0	0	0	
cheat	3541	3829	0	0	0	0	0	
access	1622	1006	0	0	0	0	0	
heal	2242	3830	0	0	0	0	0	
fever	4188	3831	0	0	0	0	0	
filter	4191	3832	0	0	0	0	0	
rabbit	5268	3833	0	0	0	0	0	
coin	3607	3834	0	0	0	0	0	
exploit	2134	3835	0	0	0	0	0	
accessible	3140	3836	0	0	0	0	0	
organism	4982	3837	0	0	0	0	0	
sensation	5494	3838	0	0	0	0	0	
partially	5042	3839	0	0	0	0	0	
stay	500	375	0	0	0	0	0	
upstairs	5959	3840	0	0	0	0	0	
dried	4004	3841	0	0	0	0	0	
conservation	3692	3842	0	0	0	0	0	
shove	5532	3843	0	0	0	0	0	
backyard	6551	3844	0	0	0	0	0	
charter	1844	3845	0	0	0	0	0	
stove	12116	3846	0	0	0	0	0	
consent	3690	3847	0	0	0	0	0	
comprise	3656	3848	0	0	0	0	0	
reminder	5340	3849	0	0	0	0	0	
alike	3200	3850	0	0	0	0	0	
placement	10707	3851	0	0	0	0	0	
dough	7951	3852	0	0	0	0	0	
grandchild	4351	3853	0	0	0	0	0	
dam	3801	3854	0	0	0	0	0	
reportedly	5356	3855	0	0	0	0	0	
surrounding	0	3856	0	0	0	0	0	
ecological	4027	3857	0	0	0	0	0	
outfit	4993	3858	0	0	0	0	0	
unprecedented	5946	3859	0	0	0	0	0	
columnist	3619	3860	0	0	0	0	0	
workout	13092	3861	0	0	0	0	0	
preliminary	5180	3862	0	0	0	0	0	
patent	5053	3863	0	0	0	0	0	
shy	5540	3864	0	0	0	0	0	
quote	1305	2008	0	0	0	0	0	
trash	12518	3865	0	0	0	0	0	
disabled	3915	3866	0	0	0	0	0	
gross	2228	3867	0	0	0	0	0	
damn	3803	3868	0	0	0	0	0	
hormone	4466	3869	0	0	0	0	0	
texture	5809	3870	0	0	0	0	0	
counter	1961	2501	0	0	0	0	0	
pencil	5070	3871	0	0	0	0	0	
frontier	4270	3872	0	0	0	0	0	
spray	2896	3873	0	0	0	0	0	
bet	1766	2390	0	0	0	0	0	
disclose	3926	3874	0	0	0	0	0	
custody	3794	3875	0	0	0	0	0	
banker	1729	3876	0	0	0	0	0	
beast	3343	3877	0	0	0	0	0	
interfere	4590	3878	0	0	0	0	0	
oak	4949	3879	0	0	0	0	0	
case	0	171	0	0	0	0	0	
eighth	903	3880	0	0	0	0	0	
notebook	4936	3881	0	0	0	0	0	
outline	2552	3882	0	0	0	0	0	
attendance	3287	3883	0	0	0	0	0	
speculation	0	3884	0	0	0	0	0	
uncover	5922	3885	0	0	0	0	0	
behalf	1753	3886	0	0	0	0	0	
innovative	4559	3887	0	0	0	0	0	
shark	11730	3888	0	0	0	0	0	
mill	2462	3889	0	0	0	0	0	
installation	4571	3890	0	0	0	0	0	
stimulate	2909	3891	0	0	0	0	0	
tag	5770	3892	0	0	0	0	0	
vertical	5990	3893	0	0	0	0	0	
swimming	5757	3894	0	0	0	0	0	
fleet	2168	3895	0	0	0	0	0	
catalog	0	3896	0	0	0	0	0	
outsider	5002	3897	0	0	0	0	0	
desperately	0	3898	0	0	0	0	0	
stance	5654	3899	0	0	0	0	0	
compel	3639	3900	0	0	0	0	0	
sensitivity	0	3901	0	0	0	0	0	
someday	0	3902	0	0	0	0	0	
instant	2316	3903	0	0	0	0	0	
debut	1998	3904	0	0	0	0	0	
proclaim	5207	3905	0	0	0	0	0	
worldwide	3114	3906	0	0	0	0	0	
hike	4449	3907	0	0	0	0	0	
required	0	3908	0	0	0	0	0	
confrontation	1919	3909	0	0	0	0	0	
colorful	0	3910	0	0	0	0	0	
ideal	2276	2491	0	0	0	0	0	
constitution	1929	3911	0	0	0	0	0	
trainer	12492	3912	0	0	0	0	0	
Thanksgiving	12383	3913	0	0	0	0	0	
scent	5465	3914	0	0	0	0	0	
stack	5648	3915	0	0	0	0	0	
eyebrow	4152	3916	0	0	0	0	0	
sack	2798	3917	0	0	0	0	0	
cease	1833	3918	0	0	0	0	0	
inherit	4546	3919	0	0	0	0	0	
tray	5875	3920	0	0	0	0	0	
pioneer	5114	3921	0	0	0	0	0	
organizational	10356	3922	0	0	0	0	0	
textbook	12380	3923	0	0	0	0	0	
uh	0	3924	0	0	0	0	0	
nasty	4904	3925	0	0	0	0	0	
shrink	5535	3926	0	0	0	0	0	
model	1162	462	0	0	0	0	0	
emerging	0	3927	0	0	0	0	0	
dot	3992	3928	0	0	0	0	0	
wheat	6055	3929	0	0	0	0	0	
fierce	2157	3930	0	0	0	0	0	
envision	8191	3931	0	0	0	0	0	
rational	5285	3932	0	0	0	0	0	
kingdom	4654	3933	0	0	0	0	0	
aisle	6246	3934	0	0	0	0	0	
weaken	3091	3935	0	0	0	0	0	
protocol	10973	3936	0	0	0	0	0	
exclusively	4130	3937	0	0	0	0	0	
vocal	6018	3938	0	0	0	0	0	
marketplace	9853	3939	0	0	0	0	0	
openly	4972	3940	0	0	0	0	0	
unfair	3043	3941	0	0	0	0	0	
terrain	12369	3942	0	0	0	0	0	
deploy	3855	3943	0	0	0	0	0	
risky	5405	3944	0	0	0	0	0	
pasta	5049	3945	0	0	0	0	0	
genre	4304	3946	0	0	0	0	0	
distract	7902	3947	0	0	0	0	0	
merit	4820	3948	0	0	0	0	0	
planner	5124	3949	0	0	0	0	0	
depressed	3858	3950	0	0	0	0	0	
chunk	3566	3951	0	0	0	0	0	
closest	0	3952	0	0	0	0	0	
discount	2038	3953	0	0	0	0	0	
no	350	88	0	0	0	0	0	
ladder	4663	3954	0	0	0	0	0	
jungle	4644	3955	0	0	0	0	0	
migration	0	3956	0	0	0	0	0	
breathing	0	3957	0	0	0	0	0	
invade	4603	3958	0	0	0	0	0	
hurricane	4489	3959	0	0	0	0	0	
retailer	5380	3960	0	0	0	0	0	
classify	3577	3961	0	0	0	0	0	
coup	1964	3962	0	0	0	0	0	
aid	18	1477	0	0	0	0	0	
ambassador	1669	3963	0	0	0	0	0	
density	7703	3964	0	0	0	0	0	
supportive	5738	3965	0	0	0	0	0	
curiosity	3788	3966	0	0	0	0	0	
skip	5564	3967	0	0	0	0	0	
aggression	3189	3968	0	0	0	0	0	
stimulus	5675	3969	0	0	0	0	0	
journalism	4638	3970	0	0	0	0	0	
robot	11449	3971	0	0	0	0	0	
dip	3909	3972	0	0	0	0	0	
likewise	4713	3973	0	0	0	0	0	
informal	4541	3974	0	0	0	0	0	
Persian	2595	3975	0	0	0	0	0	
feather	4179	3976	0	0	0	0	0	
sphere	5624	3977	0	0	0	0	0	
tighten	5833	3978	0	0	0	0	0	
boast	3389	3979	0	0	0	0	0	
pat	5051	3980	0	0	0	0	0	
perceived	0	3981	0	0	0	0	0	
sole	5599	3982	0	0	0	0	0	
publicity	2689	3983	0	0	0	0	0	
major	304	408	0	0	0	0	0	
unfold	5935	3984	0	0	0	0	0	
joke	2351	2000	0	0	0	0	0	
validity	0	3985	0	0	0	0	0	
ecosystem	8057	3986	0	0	0	0	0	
strictly	5688	3987	0	0	0	0	0	
partial	5041	3988	0	0	0	0	0	
collar	3612	3989	0	0	0	0	0	
weed	6049	3990	0	0	0	0	0	
compliance	7295	3991	0	0	0	0	0	
streak	5687	3992	0	0	0	0	0	
supposedly	0	3993	0	0	0	0	0	
added	6166	3994	0	0	0	0	0	
builder	3446	3995	0	0	0	0	0	
glimpse	4319	3996	0	0	0	0	0	
premise	5183	3997	0	0	0	0	0	
specialty	11967	3998	0	0	0	0	0	
deem	3828	3999	0	0	0	0	0	
artifact	0	4000	0	0	0	0	0	
sneak	5585	4001	0	0	0	0	0	
monkey	4863	4002	0	0	0	0	0	
mentor	0	4003	0	0	0	0	0	
listener	4726	4004	0	0	0	0	0	
lightning	4710	4005	0	0	0	0	0	
legally	0	4006	0	0	0	0	0	
sleeve	5574	4007	0	0	0	0	0	
disappointment	3920	4008	0	0	0	0	0	
disturb	3962	4009	0	0	0	0	0	
rib	5394	4010	0	0	0	0	0	
excessive	4123	4011	0	0	0	0	0	
debris	3816	4012	0	0	0	0	0	
pile	2607	2650	0	0	0	0	0	
rod	5414	4013	0	0	0	0	0	
logical	4741	4014	0	0	0	0	0	
